Tipo,ID,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8,Prop9,Prop10,Prop11,Prop12,Prop13
Relacion,VIO,1642,513,2022-12-04,Tablet,6.2,,,,,,,,
Relacion,VIO,594,298,2016-12-10,Tablet,4.5,,,,,,,,
Relacion,VIO,1631,316,2021-03-11,Tablet,8.5,,,,,,,,
Relacion,VIO,1389,663,2012-11-15,Smart TV,5.5,,,,,,,,
Relacion,VIO,497,325,2016-03-29,Smart TV,4.0,,,,,,,,
Relacion,VIO,1670,38,2013-11-09,Tablet,9.6,,,,,,,,
Relacion,VIO,1064,110,2016-06-17,Tablet,9.4,,,,,,,,
Relacion,VIO,149,550,2024-08-27,Movil,2.5,,,,,,,,
Relacion,VIO,430,862,2012-03-10,Smart TV,4.0,,,,,,,,
Relacion,VIO,1718,141,2013-07-19,Tablet,7.5,,,,,,,,
Relacion,VIO,789,316,2010-06-14,PC,8.2,,,,,,,,
Relacion,VIO,749,866,2019-03-04,Smart TV,1.0,,,,,,,,
Relacion,VIO,1946,986,2010-12-04,PC,6.2,,,,,,,,
Relacion,VIO,1823,55,2018-12-31,Movil,1.4,,,,,,,,
Relacion,VIO,1332,643,2010-05-04,Smart TV,1.6,,,,,,,,
Relacion,VIO,498,958,2020-01-08,Tablet,3.0,,,,,,,,
Relacion,VIO,788,918,2015-05-30,Movil,7.2,,,,,,,,
Relacion,VIO,1649,684,2011-06-26,Tablet,4.4,,,,,,,,
Relacion,VIO,150,249,2015-07-05,PC,7.8,,,,,,,,
Relacion,VIO,1088,767,2021-10-01,Tablet,3.3,,,,,,,,
Relacion,VIO,1900,464,2015-08-20,Tablet,10.0,,,,,,,,
Relacion,VIO,27,985,2019-11-25,PC,8.3,,,,,,,,
Relacion,VIO,1711,801,2019-08-01,PC,8.0,,,,,,,,
Relacion,VIO,1873,576,2021-12-09,Movil,4.8,,,,,,,,
Relacion,VIO,1111,5,2023-05-14,Tablet,4.0,,,,,,,,
Relacion,VIO,1534,303,2011-07-08,Smart TV,5.8,,,,,,,,
Relacion,VIO,1005,120,2020-10-31,PC,6.8,,,,,,,,
Relacion,VIO,217,81,2019-06-19,Movil,6.8,,,,,,,,
Relacion,VIO,1655,594,2012-10-05,Smart TV,7.3,,,,,,,,
Relacion,VIO,278,925,2015-09-26,Movil,3.3,,,,,,,,
Relacion,VIO,1346,303,2011-09-24,Tablet,5.9,,,,,,,,
Relacion,VIO,137,759,2016-03-26,Smart TV,6.3,,,,,,,,
Relacion,VIO,140,108,2019-09-20,Tablet,6.0,,,,,,,,
Relacion,VIO,58,291,2023-02-09,Tablet,1.1,,,,,,,,
Relacion,VIO,1856,272,2016-10-14,Movil,7.4,,,,,,,,
Relacion,VIO,1587,351,2015-03-12,Movil,1.6,,,,,,,,
Relacion,VIO,166,441,2018-01-22,PC,4.7,,,,,,,,
Relacion,VIO,1480,221,2013-05-07,Movil,7.6,,,,,,,,
Relacion,VIO,1519,534,2014-03-22,Movil,9.8,,,,,,,,
Relacion,VIO,164,111,2024-07-18,Tablet,9.6,,,,,,,,
Relacion,VIO,1290,395,2010-09-17,Smart TV,1.2,,,,,,,,
Relacion,VIO,324,50,2012-04-22,Tablet,1.6,,,,,,,,
Relacion,VIO,1229,980,2016-12-17,Movil,4.7,,,,,,,,
Relacion,VIO,1489,517,2012-06-23,PC,3.5,,,,,,,,
Relacion,VIO,1152,602,2020-05-19,Tablet,2.4,,,,,,,,
Relacion,VIO,231,815,2017-04-02,PC,1.8,,,,,,,,
Relacion,VIO,129,13,2010-03-03,Smart TV,8.3,,,,,,,,
Relacion,VIO,352,24,2013-05-15,Tablet,6.5,,,,,,,,
Relacion,VIO,1416,340,2013-07-17,Tablet,8.3,,,,,,,,
Relacion,VIO,1844,277,2019-06-23,PC,5.4,,,,,,,,
Relacion,VIO,872,261,2017-01-27,Tablet,1.0,,,,,,,,
Relacion,VIO,282,916,2010-10-18,Movil,8.8,,,,,,,,
Relacion,VIO,316,194,2017-11-02,PC,3.1,,,,,,,,
Relacion,VIO,873,365,2013-01-24,Tablet,6.9,,,,,,,,
Relacion,VIO,1530,852,2014-12-23,PC,7.8,,,,,,,,
Relacion,VIO,248,828,2012-11-04,PC,5.9,,,,,,,,
Relacion,VIO,256,146,2011-06-04,Movil,8.5,,,,,,,,
Relacion,VIO,49,24,2016-05-20,Smart TV,7.0,,,,,,,,
Relacion,VIO,1654,743,2021-04-10,Smart TV,1.6,,,,,,,,
Relacion,VIO,1120,97,2017-02-03,PC,2.8,,,,,,,,
Relacion,VIO,669,3,2024-01-08,Smart TV,6.9,,,,,,,,
Relacion,VIO,865,268,2011-02-04,Tablet,3.3,,,,,,,,
Relacion,VIO,1736,737,2015-08-10,Smart TV,9.2,,,,,,,,
Relacion,VIO,1420,389,2017-02-20,Movil,3.1,,,,,,,,
Relacion,VIO,1799,708,2016-12-24,Movil,2.8,,,,,,,,
Relacion,VIO,1922,317,2023-04-23,Smart TV,4.6,,,,,,,,
Relacion,VIO,775,421,2013-05-18,Movil,5.5,,,,,,,,
Relacion,VIO,1658,706,2021-07-26,Movil,1.0,,,,,,,,
Relacion,VIO,23,390,2019-11-05,Tablet,9.0,,,,,,,,
Relacion,VIO,1514,547,2015-02-13,Smart TV,1.0,,,,,,,,
Relacion,VIO,1074,389,2011-11-03,Movil,5.9,,,,,,,,
Relacion,VIO,396,838,2017-12-18,Movil,9.1,,,,,,,,
Relacion,VIO,1891,364,2018-09-17,PC,4.7,,,,,,,,
Relacion,VIO,312,36,2016-09-14,Tablet,3.0,,,,,,,,
Relacion,VIO,921,281,2017-10-27,Tablet,9.2,,,,,,,,
Relacion,VIO,1635,674,2017-02-07,Smart TV,4.6,,,,,,,,
Relacion,VIO,12,631,2020-10-16,Movil,5.7,,,,,,,,
Relacion,VIO,1662,478,2018-12-29,Tablet,1.3,,,,,,,,
Relacion,VIO,1036,101,2019-02-08,Smart TV,7.1,,,,,,,,
Relacion,VIO,92,242,2021-06-27,Movil,6.1,,,,,,,,
Relacion,VIO,758,527,2014-05-27,Movil,4.5,,,,,,,,
Relacion,VIO,748,755,2020-09-03,Movil,5.4,,,,,,,,
Relacion,VIO,1789,468,2011-08-15,Movil,1.3,,,,,,,,
Relacion,VIO,1610,141,2021-01-19,PC,5.8,,,,,,,,
Relacion,VIO,1302,740,2013-02-15,Movil,6.1,,,,,,,,
Relacion,VIO,1636,750,2010-12-16,Smart TV,2.9,,,,,,,,
Relacion,VIO,1436,912,2018-04-12,PC,3.6,,,,,,,,
Relacion,VIO,81,533,2011-05-13,Movil,7.5,,,,,,,,
Relacion,VIO,161,943,2020-12-31,Movil,9.6,,,,,,,,
Relacion,VIO,1697,661,2012-05-04,Smart TV,2.4,,,,,,,,
Relacion,VIO,1115,613,2022-08-07,PC,7.6,,,,,,,,
Relacion,VIO,615,470,2019-01-31,Movil,8.1,,,,,,,,
Relacion,VIO,1996,213,2017-07-19,Movil,5.8,,,,,,,,
Relacion,VIO,245,573,2023-07-04,PC,4.1,,,,,,,,
Relacion,VIO,1978,501,2017-07-06,Tablet,7.9,,,,,,,,
Relacion,VIO,1565,596,2017-01-31,Tablet,8.7,,,,,,,,
Relacion,VIO,368,5,2011-02-24,Movil,3.3,,,,,,,,
Relacion,VIO,30,376,2011-06-24,Tablet,2.3,,,,,,,,
Relacion,VIO,363,620,2023-08-19,Movil,9.1,,,,,,,,
Relacion,VIO,720,767,2011-08-14,Smart TV,6.2,,,,,,,,
Relacion,VIO,51,217,2020-10-22,Tablet,8.2,,,,,,,,
Relacion,VIO,830,735,2012-07-11,Smart TV,4.0,,,,,,,,
Relacion,VIO,184,970,2022-02-08,Tablet,9.0,,,,,,,,
Relacion,VIO,1790,870,2017-02-09,Tablet,7.4,,,,,,,,
Relacion,VIO,1059,748,2023-04-02,Smart TV,8.8,,,,,,,,
Relacion,VIO,433,143,2018-04-25,Smart TV,3.2,,,,,,,,
Relacion,VIO,1168,978,2012-10-20,Tablet,9.1,,,,,,,,
Relacion,VIO,1278,588,2023-12-03,Smart TV,8.7,,,,,,,,
Relacion,VIO,1199,902,2020-09-20,Smart TV,8.0,,,,,,,,
Relacion,VIO,667,744,2018-05-29,Smart TV,2.8,,,,,,,,
Relacion,VIO,1288,613,2018-08-06,Movil,4.1,,,,,,,,
Relacion,VIO,1078,975,2012-03-23,PC,7.7,,,,,,,,
Relacion,VIO,1906,668,2015-11-03,Smart TV,6.1,,,,,,,,
Relacion,VIO,954,731,2021-07-01,Movil,3.9,,,,,,,,
Relacion,VIO,403,406,2016-04-25,PC,2.1,,,,,,,,
Relacion,VIO,1017,709,2014-05-17,PC,1.5,,,,,,,,
Relacion,VIO,1792,802,2013-02-26,Tablet,9.0,,,,,,,,
Relacion,VIO,573,449,2010-03-27,Movil,7.9,,,,,,,,
Relacion,VIO,1384,141,2021-11-30,Smart TV,9.6,,,,,,,,
Relacion,VIO,728,539,2021-09-15,Tablet,1.0,,,,,,,,
Relacion,VIO,1717,263,2014-12-25,PC,8.3,,,,,,,,
Relacion,VIO,1994,308,2018-07-04,PC,5.5,,,,,,,,
Relacion,VIO,1023,606,2017-12-12,Tablet,2.4,,,,,,,,
Relacion,VIO,1899,670,2018-04-11,Movil,1.9,,,,,,,,
Relacion,VIO,294,952,2018-05-13,Smart TV,9.2,,,,,,,,
Relacion,VIO,465,157,2020-05-30,Movil,1.7,,,,,,,,
Relacion,VIO,340,797,2014-09-11,Smart TV,7.4,,,,,,,,
Relacion,VIO,1537,463,2017-08-11,Smart TV,5.3,,,,,,,,
Relacion,VIO,1828,801,2020-12-08,Tablet,8.7,,,,,,,,
Relacion,VIO,508,176,2023-01-20,Smart TV,1.3,,,,,,,,
Relacion,VIO,223,970,2020-07-28,Smart TV,4.8,,,,,,,,
Relacion,VIO,15,843,2015-02-09,Tablet,1.3,,,,,,,,
Relacion,VIO,325,352,2019-01-24,Movil,9.9,,,,,,,,
Relacion,VIO,316,917,2014-03-30,Smart TV,1.5,,,,,,,,
Relacion,VIO,1699,991,2011-02-23,Smart TV,4.6,,,,,,,,
Relacion,VIO,377,472,2010-03-14,Tablet,2.0,,,,,,,,
Relacion,VIO,1291,721,2024-10-21,PC,2.0,,,,,,,,
Relacion,VIO,1005,194,2019-08-14,Tablet,8.4,,,,,,,,
Relacion,VIO,1804,104,2019-04-20,PC,6.0,,,,,,,,
Relacion,VIO,44,740,2013-11-10,PC,5.5,,,,,,,,
Relacion,VIO,1314,760,2023-04-25,Smart TV,7.8,,,,,,,,
Relacion,VIO,1914,846,2012-05-02,PC,8.4,,,,,,,,
Relacion,VIO,1680,278,2013-01-28,Tablet,3.0,,,,,,,,
Relacion,VIO,1853,78,2021-08-12,Tablet,8.2,,,,,,,,
Relacion,VIO,249,190,2016-05-10,Movil,9.3,,,,,,,,
Relacion,VIO,1995,79,2019-03-07,Movil,2.5,,,,,,,,
Relacion,VIO,1571,316,2017-01-14,Smart TV,8.8,,,,,,,,
Relacion,VIO,356,364,2022-02-28,Tablet,3.6,,,,,,,,
Relacion,VIO,1110,446,2019-12-10,PC,5.6,,,,,,,,
Relacion,VIO,117,830,2023-05-31,Movil,3.5,,,,,,,,
Relacion,VIO,1486,88,2015-06-05,PC,5.5,,,,,,,,
Relacion,VIO,469,444,2019-12-03,Movil,3.8,,,,,,,,
Relacion,VIO,1582,152,2011-01-03,PC,9.5,,,,,,,,
Relacion,VIO,288,814,2021-07-30,Movil,4.9,,,,,,,,
Relacion,VIO,1857,523,2011-03-21,Smart TV,7.3,,,,,,,,
Relacion,VIO,971,240,2022-04-21,PC,3.8,,,,,,,,
Relacion,VIO,387,498,2015-03-31,PC,6.4,,,,,,,,
Relacion,VIO,194,341,2014-10-18,Movil,9.5,,,,,,,,
Relacion,VIO,13,886,2024-02-29,Tablet,6.5,,,,,,,,
Relacion,VIO,434,803,2024-01-01,Movil,3.9,,,,,,,,
Relacion,VIO,1386,589,2011-12-03,Movil,8.7,,,,,,,,
Relacion,VIO,1506,979,2013-02-15,Movil,3.9,,,,,,,,
Relacion,VIO,197,586,2020-07-18,Movil,3.8,,,,,,,,
Relacion,VIO,112,284,2014-10-21,PC,6.7,,,,,,,,
Relacion,VIO,480,521,2014-12-04,Movil,8.6,,,,,,,,
Relacion,VIO,458,259,2016-01-24,Movil,1.3,,,,,,,,
Relacion,VIO,491,498,2022-08-09,PC,9.7,,,,,,,,
Relacion,VIO,586,880,2014-04-19,Smart TV,9.6,,,,,,,,
Relacion,VIO,446,197,2016-02-14,Movil,3.0,,,,,,,,
Relacion,VIO,781,465,2012-02-04,Smart TV,8.0,,,,,,,,
Relacion,VIO,976,207,2018-01-25,Movil,8.5,,,,,,,,
Relacion,VIO,20,227,2016-12-18,Smart TV,3.4,,,,,,,,
Relacion,VIO,870,784,2012-10-12,Tablet,4.9,,,,,,,,
Relacion,VIO,1537,684,2022-04-08,Movil,2.5,,,,,,,,
Relacion,VIO,20,860,2012-11-10,Movil,2.9,,,,,,,,
Relacion,VIO,237,792,2023-04-24,Movil,7.5,,,,,,,,
Relacion,VIO,27,982,2017-06-21,PC,5.8,,,,,,,,
Relacion,VIO,1080,409,2019-03-23,Smart TV,10.0,,,,,,,,
Relacion,VIO,1215,719,2010-01-22,PC,2.4,,,,,,,,
Relacion,VIO,1177,304,2023-02-02,PC,7.4,,,,,,,,
Relacion,VIO,1407,470,2013-04-14,Smart TV,8.6,,,,,,,,
Relacion,VIO,672,792,2017-07-31,Smart TV,1.1,,,,,,,,
Relacion,VIO,1362,551,2024-12-28,Smart TV,1.7,,,,,,,,
Relacion,VIO,1148,895,2011-06-10,Smart TV,1.0,,,,,,,,
Relacion,VIO,1357,877,2013-09-11,Tablet,6.5,,,,,,,,
Relacion,VIO,326,513,2018-12-07,Movil,1.6,,,,,,,,
Relacion,VIO,1067,266,2016-05-15,Movil,7.0,,,,,,,,
Relacion,VIO,1959,876,2023-01-02,Tablet,9.1,,,,,,,,
Relacion,VIO,1457,608,2013-02-15,Smart TV,5.4,,,,,,,,
Relacion,VIO,600,988,2021-10-11,Tablet,1.9,,,,,,,,
Relacion,VIO,1351,255,2017-05-23,Tablet,2.1,,,,,,,,
Relacion,VIO,1556,987,2018-08-05,Smart TV,4.5,,,,,,,,
Relacion,VIO,662,23,2010-01-24,Movil,1.2,,,,,,,,
Relacion,VIO,748,425,2015-05-05,Movil,2.9,,,,,,,,
Relacion,VIO,1191,815,2020-09-26,Tablet,8.7,,,,,,,,
Relacion,VIO,664,703,2014-01-24,Smart TV,7.1,,,,,,,,
Relacion,VIO,163,487,2014-08-11,Tablet,2.0,,,,,,,,
Relacion,VIO,1565,904,2021-02-05,Movil,2.0,,,,,,,,
Relacion,VIO,1406,881,2021-10-24,Tablet,7.8,,,,,,,,
Relacion,VIO,1329,351,2018-11-25,Smart TV,5.5,,,,,,,,
Relacion,VIO,639,910,2018-03-02,Movil,6.1,,,,,,,,
Relacion,VIO,324,603,2021-04-25,PC,9.7,,,,,,,,
Relacion,VIO,896,142,2013-12-16,PC,6.8,,,,,,,,
Relacion,VIO,1050,13,2020-02-13,Movil,5.1,,,,,,,,
Relacion,VIO,1326,575,2012-01-22,Smart TV,7.7,,,,,,,,
Relacion,VIO,390,633,2019-12-03,Smart TV,8.6,,,,,,,,
Relacion,VIO,267,140,2017-07-26,PC,9.1,,,,,,,,
Relacion,VIO,655,402,2010-01-01,PC,3.0,,,,,,,,
Relacion,VIO,1896,246,2011-08-07,PC,2.5,,,,,,,,
Relacion,VIO,1698,248,2017-02-25,Smart TV,7.6,,,,,,,,
Relacion,VIO,395,824,2024-05-10,Smart TV,8.4,,,,,,,,
Relacion,VIO,1532,527,2019-05-13,Smart TV,5.6,,,,,,,,
Relacion,VIO,838,969,2013-01-10,Tablet,6.8,,,,,,,,
Relacion,VIO,216,503,2011-03-02,Tablet,6.9,,,,,,,,
Relacion,VIO,1973,833,2010-04-14,PC,2.5,,,,,,,,
Relacion,VIO,1554,938,2019-09-11,Movil,5.8,,,,,,,,
Relacion,VIO,1670,184,2014-10-14,Smart TV,5.2,,,,,,,,
Relacion,VIO,1598,899,2012-06-11,PC,6.1,,,,,,,,
Relacion,VIO,468,868,2017-08-03,Tablet,3.3,,,,,,,,
Relacion,VIO,1708,959,2014-11-09,Movil,7.5,,,,,,,,
Relacion,VIO,1359,351,2011-07-04,PC,2.9,,,,,,,,
Relacion,VIO,863,394,2015-04-24,Smart TV,3.1,,,,,,,,
Relacion,VIO,1041,892,2022-09-22,Smart TV,8.7,,,,,,,,
Relacion,VIO,417,81,2010-07-05,Smart TV,7.7,,,,,,,,
Relacion,VIO,1933,885,2022-10-25,Tablet,2.8,,,,,,,,
Relacion,VIO,129,330,2017-11-06,Tablet,5.9,,,,,,,,
Relacion,VIO,1683,865,2011-09-03,Movil,6.6,,,,,,,,
Relacion,VIO,1613,676,2023-05-19,Movil,9.6,,,,,,,,
Relacion,VIO,663,81,2022-06-08,PC,8.2,,,,,,,,
Relacion,VIO,1627,606,2021-04-07,Movil,4.8,,,,,,,,
Relacion,VIO,938,365,2024-02-03,Tablet,1.9,,,,,,,,
Relacion,VIO,1248,68,2010-05-30,PC,6.5,,,,,,,,
Relacion,VIO,640,914,2019-06-22,PC,2.3,,,,,,,,
Relacion,VIO,1415,852,2020-02-11,PC,3.9,,,,,,,,
Relacion,VIO,1741,883,2021-10-06,Smart TV,9.1,,,,,,,,
Relacion,VIO,464,579,2021-06-27,PC,1.3,,,,,,,,
Relacion,VIO,1977,578,2018-11-05,Smart TV,1.9,,,,,,,,
Relacion,VIO,109,598,2020-02-26,Movil,6.4,,,,,,,,
Relacion,VIO,1236,251,2023-07-29,Smart TV,6.8,,,,,,,,
Relacion,VIO,1377,255,2010-04-11,Smart TV,7.1,,,,,,,,
Relacion,VIO,735,543,2019-12-28,Smart TV,9.3,,,,,,,,
Relacion,VIO,152,799,2010-09-15,Movil,5.1,,,,,,,,
Relacion,VIO,1722,747,2014-01-16,Smart TV,2.3,,,,,,,,
Relacion,VIO,521,648,2018-04-26,Movil,3.6,,,,,,,,
Relacion,VIO,43,563,2016-05-07,Tablet,8.6,,,,,,,,
Relacion,VIO,1470,278,2013-05-29,Smart TV,1.2,,,,,,,,
Relacion,VIO,1477,738,2019-11-18,Movil,1.4,,,,,,,,
Relacion,VIO,928,691,2011-12-16,Smart TV,2.6,,,,,,,,
Relacion,VIO,465,596,2012-12-12,Tablet,9.3,,,,,,,,
Relacion,VIO,1315,984,2012-04-16,Smart TV,9.7,,,,,,,,
Relacion,VIO,50,694,2012-01-16,Smart TV,7.9,,,,,,,,
Relacion,VIO,1620,602,2016-02-14,Movil,7.5,,,,,,,,
Relacion,VIO,1813,713,2023-09-13,PC,2.1,,,,,,,,
Relacion,VIO,259,912,2021-10-27,Movil,5.9,,,,,,,,
Relacion,VIO,251,169,2020-04-01,Smart TV,6.9,,,,,,,,
Relacion,VIO,1512,14,2015-09-21,Smart TV,7.4,,,,,,,,
Relacion,VIO,724,424,2024-10-25,Tablet,7.9,,,,,,,,
Relacion,VIO,931,634,2018-02-20,PC,4.7,,,,,,,,
Relacion,VIO,490,835,2023-12-15,Movil,3.9,,,,,,,,
Relacion,VIO,401,948,2013-03-26,Movil,2.1,,,,,,,,
Relacion,VIO,1668,932,2013-10-26,Smart TV,4.6,,,,,,,,
Relacion,VIO,153,754,2019-10-29,Movil,5.1,,,,,,,,
Relacion,VIO,80,43,2014-08-04,PC,5.2,,,,,,,,
Relacion,VIO,1865,294,2012-03-26,Tablet,5.6,,,,,,,,
Relacion,VIO,838,499,2011-09-20,Smart TV,8.3,,,,,,,,
Relacion,VIO,1250,360,2023-10-19,Movil,5.4,,,,,,,,
Relacion,VIO,876,978,2014-09-21,Tablet,7.7,,,,,,,,
Relacion,VIO,1288,800,2014-09-11,Tablet,7.1,,,,,,,,
Relacion,VIO,884,717,2013-10-14,Movil,2.7,,,,,,,,
Relacion,VIO,1804,992,2016-11-04,Smart TV,4.9,,,,,,,,
Relacion,VIO,894,445,2024-10-07,Tablet,4.6,,,,,,,,
Relacion,VIO,1853,931,2010-08-08,Movil,3.8,,,,,,,,
Relacion,VIO,555,704,2012-04-06,Movil,7.8,,,,,,,,
Relacion,VIO,1781,981,2020-10-15,Tablet,8.3,,,,,,,,
Relacion,VIO,1488,815,2012-07-11,Tablet,6.3,,,,,,,,
Relacion,VIO,233,881,2019-09-13,Smart TV,5.9,,,,,,,,
Relacion,VIO,882,600,2021-08-11,Tablet,2.4,,,,,,,,
Relacion,VIO,1043,344,2011-07-14,Smart TV,5.3,,,,,,,,
Relacion,VIO,382,214,2018-03-22,Smart TV,9.5,,,,,,,,
Relacion,VIO,1796,74,2012-01-12,Tablet,9.8,,,,,,,,
Relacion,VIO,1352,429,2015-10-15,Movil,3.3,,,,,,,,
Relacion,VIO,1301,258,2022-12-05,Smart TV,1.0,,,,,,,,
Relacion,VIO,1608,16,2015-10-15,Movil,5.6,,,,,,,,
Relacion,VIO,264,993,2011-08-10,Movil,5.0,,,,,,,,
Relacion,VIO,647,800,2014-11-16,Movil,8.3,,,,,,,,
Relacion,VIO,828,737,2016-07-19,PC,8.3,,,,,,,,
Relacion,VIO,107,94,2012-03-31,PC,2.2,,,,,,,,
Relacion,VIO,726,718,2024-03-08,Tablet,3.1,,,,,,,,
Relacion,VIO,1948,287,2011-12-18,Movil,1.0,,,,,,,,
Relacion,VIO,688,124,2017-04-11,PC,9.3,,,,,,,,
Relacion,VIO,1993,612,2010-11-22,PC,7.7,,,,,,,,
Relacion,VIO,325,921,2014-06-17,PC,9.9,,,,,,,,
Relacion,VIO,147,661,2020-01-27,PC,9.6,,,,,,,,
Relacion,VIO,1582,424,2010-07-04,Movil,9.1,,,,,,,,
Relacion,VIO,672,638,2015-03-27,Smart TV,4.9,,,,,,,,
Relacion,VIO,1924,688,2013-07-04,Tablet,6.5,,,,,,,,
Relacion,VIO,645,914,2013-07-29,Tablet,3.1,,,,,,,,
Relacion,VIO,1195,178,2010-12-20,PC,1.3,,,,,,,,
Relacion,VIO,1085,168,2016-08-10,Movil,4.8,,,,,,,,
Relacion,VIO,274,14,2011-10-16,Smart TV,3.4,,,,,,,,
Relacion,VIO,1111,766,2011-01-19,Smart TV,1.6,,,,,,,,
Relacion,VIO,1556,847,2010-11-30,Smart TV,6.7,,,,,,,,
Relacion,VIO,1312,165,2022-05-25,Tablet,7.4,,,,,,,,
Relacion,VIO,1178,852,2020-04-22,Smart TV,3.5,,,,,,,,
Relacion,VIO,840,592,2020-12-27,PC,9.7,,,,,,,,
Relacion,VIO,1380,300,2015-08-11,PC,5.6,,,,,,,,
Relacion,VIO,804,866,2024-03-16,Smart TV,5.0,,,,,,,,
Relacion,VIO,1711,241,2020-09-29,Movil,1.5,,,,,,,,
Relacion,VIO,645,453,2018-01-22,Tablet,6.5,,,,,,,,
Relacion,VIO,499,916,2018-11-08,PC,3.0,,,,,,,,
Relacion,VIO,1654,232,2015-04-04,PC,2.7,,,,,,,,
Relacion,VIO,1091,205,2024-06-20,Smart TV,3.0,,,,,,,,
Relacion,VIO,1086,707,2015-12-08,PC,3.5,,,,,,,,
Relacion,VIO,739,371,2011-06-28,Movil,2.7,,,,,,,,
Relacion,VIO,1641,252,2021-02-19,Tablet,2.3,,,,,,,,
Relacion,VIO,111,916,2018-08-01,Movil,3.9,,,,,,,,
Relacion,VIO,582,959,2011-08-28,Tablet,6.3,,,,,,,,
Relacion,VIO,1616,372,2010-01-26,Movil,2.4,,,,,,,,
Relacion,VIO,734,795,2015-11-24,Movil,8.8,,,,,,,,
Relacion,VIO,1732,176,2016-10-22,Movil,6.4,,,,,,,,
Relacion,VIO,783,229,2023-09-05,Smart TV,8.3,,,,,,,,
Relacion,VIO,1816,991,2019-01-02,Movil,7.0,,,,,,,,
Relacion,VIO,1038,957,2013-02-25,Tablet,8.1,,,,,,,,
Relacion,VIO,1142,387,2012-05-10,Smart TV,3.8,,,,,,,,
Relacion,VIO,485,437,2020-07-17,Movil,7.9,,,,,,,,
Relacion,VIO,987,696,2019-02-09,PC,8.3,,,,,,,,
Relacion,VIO,642,997,2011-05-16,PC,5.5,,,,,,,,
Relacion,VIO,1659,506,2017-10-01,Smart TV,3.7,,,,,,,,
Relacion,VIO,1987,561,2011-02-06,PC,5.0,,,,,,,,
Relacion,VIO,1684,496,2024-03-24,Smart TV,1.3,,,,,,,,
Relacion,VIO,104,837,2010-04-21,PC,7.0,,,,,,,,
Relacion,VIO,1294,643,2016-03-08,PC,4.9,,,,,,,,
Relacion,VIO,204,836,2024-05-13,Smart TV,6.4,,,,,,,,
Relacion,VIO,1764,119,2016-11-10,Tablet,5.9,,,,,,,,
Relacion,VIO,754,171,2023-02-22,Movil,5.3,,,,,,,,
Relacion,VIO,380,508,2010-11-23,PC,8.8,,,,,,,,
Relacion,VIO,286,922,2011-12-23,Smart TV,6.8,,,,,,,,
Relacion,VIO,1267,221,2012-03-20,Tablet,1.2,,,,,,,,
Relacion,VIO,1629,717,2016-01-10,Tablet,8.1,,,,,,,,
Relacion,VIO,551,664,2019-09-18,Movil,9.8,,,,,,,,
Relacion,VIO,673,497,2012-04-19,Smart TV,3.2,,,,,,,,
Relacion,VIO,613,645,2017-09-04,PC,9.8,,,,,,,,
Relacion,VIO,1150,919,2010-04-15,Smart TV,3.8,,,,,,,,
Relacion,VIO,1920,718,2021-01-17,Tablet,4.3,,,,,,,,
Relacion,VIO,216,67,2020-09-29,Smart TV,6.0,,,,,,,,
Relacion,VIO,1783,862,2021-11-12,Smart TV,1.2,,,,,,,,
Relacion,VIO,575,880,2015-03-24,Tablet,9.1,,,,,,,,
Relacion,VIO,1384,284,2016-12-15,Movil,5.7,,,,,,,,
Relacion,VIO,1004,63,2022-12-05,PC,10.0,,,,,,,,
Relacion,VIO,1276,452,2017-06-05,Smart TV,2.4,,,,,,,,
Relacion,VIO,605,971,2010-11-15,Tablet,8.6,,,,,,,,
Relacion,VIO,1765,324,2011-07-28,Movil,1.6,,,,,,,,
Relacion,VIO,627,123,2020-05-23,Smart TV,2.0,,,,,,,,
Relacion,VIO,485,700,2024-05-28,PC,9.0,,,,,,,,
Relacion,VIO,1287,590,2012-10-21,PC,3.3,,,,,,,,
Relacion,VIO,1498,321,2022-11-11,PC,2.0,,,,,,,,
Relacion,VIO,573,142,2024-01-26,Tablet,3.2,,,,,,,,
Relacion,VIO,1563,917,2021-01-04,Tablet,9.9,,,,,,,,
Relacion,VIO,788,668,2015-11-01,Tablet,3.6,,,,,,,,
Relacion,VIO,1537,515,2016-11-25,Movil,2.4,,,,,,,,
Relacion,VIO,98,108,2018-10-16,Movil,8.8,,,,,,,,
Relacion,VIO,187,820,2022-11-09,Smart TV,5.6,,,,,,,,
Relacion,VIO,370,296,2016-03-07,Movil,8.9,,,,,,,,
Relacion,VIO,261,919,2015-11-20,Movil,3.8,,,,,,,,
Relacion,VIO,1262,932,2018-07-18,Movil,5.1,,,,,,,,
Relacion,VIO,478,389,2018-09-11,PC,7.1,,,,,,,,
Relacion,VIO,909,837,2012-11-17,Smart TV,2.9,,,,,,,,
Relacion,VIO,1646,532,2024-12-16,Movil,7.4,,,,,,,,
Relacion,VIO,176,515,2019-10-19,Movil,7.3,,,,,,,,
Relacion,VIO,626,74,2013-09-16,PC,3.9,,,,,,,,
Relacion,VIO,1571,413,2021-08-03,Movil,4.3,,,,,,,,
Relacion,VIO,948,499,2010-11-29,Movil,5.5,,,,,,,,
Relacion,VIO,472,931,2011-03-20,Tablet,6.2,,,,,,,,
Relacion,VIO,456,977,2024-12-28,Smart TV,5.0,,,,,,,,
Relacion,VIO,426,903,2018-10-23,Movil,3.9,,,,,,,,
